;Version, 1, 0
;/M0/D (vgs=0),;/M0/D (vgs=0.5),;/M0/D (vgs=1),;/M0/D (vgs=1.5),;/M0/D (vgs=2),;/M0/D (vgs=2.5),;/M0/D (vgs=3),;/M0/D (vgs=3.5),;/M0/D (vgs=4),;/M0/D (vgs=4.5),;/M0/D (vgs=5)
;X, Y,;X, Y,;X, Y,;X, Y,;X, Y,;X, Y,;X, Y,;X, Y,;X, Y,;X, Y,;X, Y
;Re, Re,;Re, Re,;Re, Re,;Re, Re,;Re, Re,;Re, Re,;Re, Re,;Re, Re,;Re, Re,;Re, Re,;Re, Re
;dc, I,;dc, I,;dc, I,;dc, I,;dc, I,;dc, I,;dc, I,;dc, I,;dc, I,;dc, I,;dc, I
;V, A,;V, A,;V, A,;V, A,;V, A,;V, A,;V, A,;V, A,;V, A,;V, A,;V, A
1.7,1.727066733119882e-12,1.7,1.412954165716941e-09,1.7,6.488932514210676e-06,1.7,5.099560468846783e-05,1.7,0.0001164355651764473,1.7,0.0001923998916598278,1.7,0.0002734836206075275,1.7,0.000354562308750375,1.7,0.0004260890871913853,1.7,0.0004828566096996018,1.7,0.0005291863479505947
1.8,1.827561417117908e-12,1.8,1.453827733155731e-09,1.8,6.599312747668112e-06,1.8,5.140932621878122e-05,1.8,0.0001171036592671762,1.8,0.0001933867932599064,1.8,0.0002751224929247041,1.8,0.0003582061142634257,1.8,0.0004353751450278211,1.8,0.000497911892250498,1.8,0.0005483590309675887
1.900000000000001,1.928058530104638e-12,1.900000000000001,1.494895302726962e-09,1.900000000000001,6.70976515961959e-06,1.900000000000001,5.182046235526087e-05,1.900000000000001,0.0001177571837380427,1.900000000000001,0.0001943173064462595,1.900000000000001,0.0002765479159107205,1.900000000000001,0.0003609560189976894,1.900000000000001,0.0004423318338015558,1.900000000000001,0.0005111944723551347,1.900000000000001,0.00056614288479185
2,2.028558084031074e-12,2,1.536157803335905e-09,2,6.820301523748667e-06,2,5.222950866073541e-05,2,0.0001183993326553382,2,0.0001952063473069567,2,0.0002778296889403361,2,0.0003631564176058624,2,0.000447377343655213,2,0.0005224264915006369,2,0.0005824754776359196
2.100000000000001,2.129060090335107e-12,2.100000000000001,1.577616120876603e-09,2.100000000000001,6.930931251427678e-06,2.100000000000001,5.263684626058951e-05,2.100000000000001,0.0001190324360033478,2.100000000000001,0.0001960640299071605,2.100000000000001,0.000279010645109665,2.100000000000001,0.0003650067989653398,2.100000000000001,0.0004511149567984917,2.100000000000001,0.000531348478003174,2.100000000000001,0.0005972320199051736
2.200000000000001,2.229564560076105e-12,2.200000000000001,1.619271109400849e-09,2.200000000000001,7.041661957348112e-06,2.200000000000001,5.304277306077291e-05,2.200000000000001,0.0001196582328465228,2.200000000000001,0.0001968974448002306,2.200000000000001,0.0002801183256519228,2.200000000000001,0.0003666242102178292,2.200000000000001,0.000454017965223244,2.200000000000001,0.0005380525089157353,2.200000000000001,0.0006101828561400871
2.300000000000001,2.330071504031476e-12,2.300000000000001,1.66112359915315e-09,2.300000000000001,7.152499869988033e-06,2.300000000000001,5.344752527852779e-05,2.300000000000001,0.000120278047207156,2.300000000000001,0.0001977117055769694,2.300000000000001,0.0002811711684254132,2.300000000000001,0.0003680800493891047,2.300000000000001,0.0004563861630994094,2.300000000000001,0.0005430246701739175,2.300000000000001,0.0006210130685259953
2.400000000000001,2.430580932767541e-12,2.400000000000001,1.703174402449193e-09,2.400000000000001,7.263450134421182e-06,2.400000000000001,5.385129261933208e-05,2.400000000000001,0.0001208929047479208,2.400000000000001,0.0001985105906180444,2.400000000000001,0.0002821819499206099,2.400000000000001,0.0003694197615430544,2.400000000000001,0.0004584005439688467,2.400000000000001,0.0005468130807572988,2.400000000000001,0.000629547473864079
2.500000000000001,2.531092856692225e-12,2.500000000000001,1.745424318042532e-09,2.500000000000001,7.374517039042136e-06,2.500000000000001,5.425422918442657e-05,2.500000000000001,0.0001215036122355278,2.500000000000001,0.0001992969509326328,2.500000000000001,0.0002831597886025659,2.500000000000001,0.0003706734370010671,2.500000000000001,0.0004601719436480001,2.500000000000001,0.00054982494769438,2.500000000000001,0.0006360117146558632
2.600000000000001,2.631607286094519e-12,2.600000000000001,1.787874134413719e-09,2.600000000000001,7.485704187620814e-06,2.600000000000001,5.465646144702528e-05,2.600000000000001,0.0001221108129199525,2.600000000000001,0.000200072977532768,2.600000000000001,0.0002841113594614504,2.600000000000001,0.0003718617055754328,2.600000000000001,0.0004617705172510913,2.600000000000001,0.0005523220778200238,2.600000000000001,0.0006409102134678816
2.700000000000001,2.732124231174801e-12,2.700000000000001,1.830524632279151e-09,2.700000000000001,7.597014631476523e-06,2.700000000000001,5.505809417667209e-05,2.700000000000001,0.0001227150259269401,2.700000000000001,0.0002008403815658532,2.700000000000001,0.0002850416573915635,2.700000000000001,0.0003729991458695974,2.700000000000001,0.000463242305424731,2.700000000000001,0.0005544679992378439,2.700000000000001,0.0006447312026656345
2.800000000000001,2.832643702067956e-12,2.800000000000001,1.873376586527511e-09,2.800000000000001,7.708450972157724e-06,2.800000000000001,5.545921490211044e-05,2.800000000000001,0.0001233166747957515,2.800000000000001,0.0002016005186258222,2.800000000000001,0.0002859544924850439,2.800000000000001,0.0003740963344706878,2.800000000000001,0.0004646185694972872,2.800000000000001,0.0005563663952504382,2.800000000000001,0.0006478273521196326
2.900000000000001,2.933165708861941e-12,2.900000000000001,1.916430767730287e-09,2.900000000000001,7.820015442032684e-06,2.900000000000001,5.585989731660666e-05,2.900000000000001,0.0001239161084956073,2.900000000000001,0.0002023544763929066,2.900000000000001,0.0002868528205214613,2.900000000000001,0.0003751611219699466,2.900000000000001,0.0004659211933457382,2.900000000000001,0.0005580849322111719,2.900000000000001,0.0006504292739747149
3.000000000000001,3.033690261611883e-12,3.000000000000001,1.959687943332062e-09,3.000000000000001,7.931709968144227e-06,3.000000000000001,5.626020390694043e-05,3.000000000000001,0.0001245136171344681,3.000000000000001,0.0002031031376094387,3.000000000000001,0.0002877389690318103,3.000000000000001,0.0003761994532330256,3.000000000000001,0.0004671659138164525,3.000000000000001,0.0005596691792320156,3.000000000000001,0.0006526852320141268
3.100000000000001,3.134217370351421e-12,3.100000000000001,2.003148878597115e-09,3.100000000000001,8.043536223248576e-06,3.100000000000001,5.666018800495821e-05,3.100000000000001,0.0001251094438597911,3.100000000000001,0.0002038472261143029,3.100000000000001,0.0002886147953847048,3.100000000000001,0.0003772159099059142,3.100000000000001,0.0004683643175329137,3.100000000000001,0.0005611507539887139,3.100000000000001,0.000654691994195531
3.200000000000002,3.234747045102154e-12,3.200000000000002,2.04681433736885e-09,3.200000000000002,8.155495666942702e-06,3.200000000000002,5.705989540441078e-05,3.200000000000002,0.0001257037939857608,3.200000000000002,0.0002045873410176535,3.200000000000002,0.0002894817995396387,3.200000000000002,0.0003782140784312681,3.200000000000002,0.000469525114085967,3.200000000000002,0.0005625521959450812,3.200000000000002,0.0006565143591406209
3.300000000000002,3.335279295880835e-12,3.300000000000002,2.090685082684023e-09,3.300000000000002,8.267589579055689e-06,3.300000000000002,5.745936564686436e-05,3.300000000000002,0.0001262968420724992,3.300000000000002,0.0002053239824294213,3.300000000000002,0.0002903412059058645,3.300000000000002,0.0003791968054199608,3.300000000000002,0.0004706549711861807,3.300000000000002,0.0005638899650576405,3.300000000000002,0.0006581969360669939
3.400000000000002,3.435814132705408e-12,3.400000000000002,2.134761877273318e-09,3.400000000000002,8.37981908695052e-06,3.400000000000002,5.78586330530904e-05,3.400000000000002,0.0001268887374737984,3.400000000000002,0.0002060575710779712,3.400000000000002,0.0002911940237308513,3.400000000000002,0.000380166378493708,3.400000000000002,0.0004717590767058054,3.400000000000002,0.000565176341103652,3.400000000000002,0.0006597712603633195
3.500000000000002,3.536351565600162e-12,3.500000000000002,2.179045483972451e-09,3.500000000000002,8.492185187993938e-06,3.500000000000002,5.825772755682462e-05,3.500000000000002,0.0001274796087262777,3.500000000000002,0.0002067884634455397,3.500000000000002,0.0002920410923009184,3.500000000000002,0.00038112465671203,3.500000000000002,0.0004728415257551801,3.500000000000002,0.0005664206602858164,3.500000000000002,0.0006612601729156268
3.600000000000002,3.636891604599662e-12,3.600000000000002,2.223536666061872e-09,3.600000000000002,8.604688768163605e-06,3.600000000000002,5.865667538370499e-05,3.600000000000002,0.0001280695670526311,3.600000000000002,0.0002075169635707741,3.600000000000002,0.0002928831152237749,3.600000000000002,0.000382073166204585,3.600000000000002,0.0004739055928616998,3.600000000000002,0.0005676301411370578,3.600000000000002,0.0006626805821954197
3.700000000000002,3.737434259752238e-12,3.700000000000002,2.268236187549591e-09,3.700000000000002,8.717330617545802e-06,3.700000000000002,5.905549960791858e-05,3.700000000000002,0.0001286587091807109,3.700000000000002,0.0002082433323435993,3.700000000000002,0.000293720686746085,3.700000000000002,0.0003830131713490905,3.700000000000002,0.0004749539269818287,3.700000000000002,0.0005688104491122856,3.700000000000002,0.0006640452514159608
3.800000000000002,3.83797954112292e-12,3.800000000000002,2.313144813407896e-09,3.800000000000002,8.830111443313614e-06,3.800000000000002,5.945422061150527e-05,3.800000000000002,0.000129247119629359,3.800000000000002,0.0002089677948922893,3.800000000000002,0.0002945543121816195,3.800000000000002,0.0003839457284752891,3.800000000000002,0.0004759886936169435,3.800000000000002,0.0005699660907893026,3.800000000000002,0.0006653639837793406
3.900000000000002,3.938527458795733e-12,3.900000000000002,2.358263309772986e-09,3.900000000000002,8.943031880650915e-06,3.900000000000002,5.985285646561348e-05,3.900000000000002,0.0001298348725750304,3.900000000000002,0.0002096905465041624,3.900000000000002,0.0002953844239304318,3.900000000000002,0.0003848717268926568,3.900000000000002,0.0004770116799897237,3.900000000000002,0.0005711006944295943,3.900000000000002,0.0006666444268940882
4.000000000000002,4.039078022875961e-12,4.000000000000002,2.403592444113957e-09,4.000000000000002,9.056092501991655e-06,4.000000000000002,6.025142324875397e-05,4.000000000000002,0.0001304220333862153,4.000000000000002,0.0002104117574084028,4.000000000000002,0.000296211394159447,4.000000000000002,0.000385791920594019,4.000000000000002,0.0004780243739831913,4.000000000000002,0.000572217213165266,4.000000000000002,0.0006678926304624375
4.100000000000001,4.139631243491564e-12,4.100000000000001,2.449132985376946e-09,4.100000000000001,9.169293824870243e-06,4.100000000000001,6.064993531387161e-05,4.100000000000001,0.0001310086598926278,4.100000000000001,0.0002111315766680745,4.100000000000001,0.0002970355449281579,4.100000000000001,0.0003867069530128882,4.100000000000001,0.000479028024152723,4.100000000000001,0.0005733180744990458,4.100000000000001,0.000669113440512637
4.200000000000001,4.24018713079517e-12,4.200000000000001,2.494885704108763e-09,4.200000000000001,9.28263631862052e-06,4.200000000000001,6.104840551358635e-05,4.200000000000001,0.0001315948034411369,4.200000000000001,0.0002118501353689571,4.200000000000001,0.0002978571563398962,4.200000000000001,0.0003876173765448402,4.200000000000001,0.0004800236858890443,4.200000000000001,0.0005744052919026244,4.200000000000001,0.0006703107830798131
4.300000000000001,4.3407456949649e-12,4.300000000000001,2.540851372563263e-09,4.300000000000001,9.39612041011569e-06,4.300000000000001,6.144684539105292e-05,4.300000000000001,0.0001321805097790951,4.300000000000001,0.0002125675492490148,4.300000000000001,0.000298676473153323,4.300000000000001,0.0003885236680790615,4.300000000000001,0.0004810122573144878,4.300000000000001,0.0005754805492296206,4.300000000000001,0.0006714878716743541
4.4,4.441306946205773e-12,4.4,2.587030764793589e-09,4.4,9.509746488705727e-06,4.4,6.184526534240889e-05,4.4,0.0001327658197971024,4.4,0.0002132839208796701,4.4,0.0002994937101828451,4.4,0.0003894262414588701,4.4,0.0004819945074758693,4.4,0.0005765452653434951,4.4,0.0006726473612787911
4.5,4.54187089475071e-12,4.5,2.633424656732488e-09,4.5,9.623514910480176e-06,4.5,6.224367475562664e-05,4.5,0.0001333507701566177,4.5,0.0002139993414855033,4.5,0.0003003090567389129,4.5,0.0003903254575562043,4.5,0.0004829710986925624,4.5,0.0005776006441519362,4.5,0.0006737914642168714
4.6,4.642437550861332e-12,4.6,2.68003382626273e-09,4.6,9.737426001961483e-06,4.6,6.264208212967254e-05,4.6,0.0001339353938227193,4.6,0.0002147138924703971,4.6,0.0003011226803014777,4.6,0.0003912216324760621,4.6,0.0004839426044238687,4.6,0.000578647713743072,4.6,0.0006749220384278763
4.699999999999999,4.743006924828574e-12,4.699999999999999,2.726859053278876e-09,4.699999999999999,9.851480063315708e-06,4.699999999999999,6.304049517715632e-05,4.699999999999999,0.000134519720518324,4.699999999999999,0.0002154276467039076,4.699999999999999,0.0003019347295766867,4.699999999999999,0.0003921150442833088,4.699999999999999,0.0004849095236682925,4.699999999999999,0.0005796873572895166,4.699999999999999,0.000676040655493413
4.799999999999999,4.843579026973831e-12,4.799999999999999,2.77390111974199e-09,4.799999999999999,9.965677371152596e-06,4.799999999999999,6.343892091307954e-05,4.799999999999999,0.0001351037771130455,4.799999999999999,0.0002161406696106699,4.799999999999999,0.0003027453370542696,4.799999999999999,0.000393005938552985,4.799999999999999,0.0004858722926543648,4.799999999999999,0.0005807203376677991,4.799999999999999,0.0006771486536181803
4.899999999999999,4.944153867649029e-12,4.899999999999999,2.821160809728371e-09,4.899999999999999,1.008001818097512e-05,4.899999999999999,6.383736573183011e-05,4.899999999999999,0.0001356875879574069,4.899999999999999,0.0002168530200971416,4.899999999999999,0.0003035546211581928,4.899999999999999,0.0003938945329771748,4.899999999999999,0.0004868312943985387,4.899999999999999,0.0005817473172324818,4.899999999999999,0.0006782471792980469
5,5.044731457237407e-12,5,2.868638909472844e-09,5,1.019450272932842e-05,5,6.423583547420037e-05,5,0.0001362711751711607,5,0.0002175647513433154,5,0.0003043626880640627,5,0.0003947810212102187,5,0.0004877868665702099,5,0.0005827688738202049,5,0.0006793372203893862
